id,provider,session_id,timestamp,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_tokens,estimated_cost,usage_percent,reset_at,accuracy,source,metadata_json
373,claude,84,2026-05-12T21:58:06.108000+00:00,331,2,855,17359,333,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
374,claude,84,2026-05-12T21:58:06.244000+00:00,331,314,855,17359,645,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
375,claude,84,2026-05-12T21:58:08.996000+00:00,7,2,61525,18214,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
376,claude,84,2026-05-12T21:58:09.628000+00:00,7,2,61525,18214,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
377,claude,84,2026-05-12T21:58:10.409000+00:00,7,263,61525,18214,270,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
378,claude,84,2026-05-12T21:58:26.478000+00:00,7,7,339,79739,14,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
379,claude,84,2026-05-12T21:58:27.260000+00:00,7,149,339,79739,156,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
380,claude,84,2026-05-12T21:58:30.196000+00:00,6,2,165,80078,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
381,claude,84,2026-05-12T21:58:30.832000+00:00,6,2,165,80078,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
382,claude,84,2026-05-12T21:58:36.052000+00:00,6,2,165,80078,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
383,claude,84,2026-05-12T21:58:37.528000+00:00,7,2,922,80243,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
384,claude,84,2026-05-12T21:58:37.962000+00:00,7,2,922,80243,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
385,claude,84,2026-05-12T21:58:38.216000+00:00,7,252,922,80243,259,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
386,claude,84,2026-05-12T21:58:39.930000+00:00,7,4,854,81165,11,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
387,claude,84,2026-05-12T21:58:40.601000+00:00,7,182,854,81165,189,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
388,claude,84,2026-05-12T21:58:42.525000+00:00,6,7,710,82019,13,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
389,claude,84,2026-05-12T21:58:42.620000+00:00,6,7,710,82019,13,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
390,claude,84,2026-05-12T21:58:46.588000+00:00,6,2,497,82729,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
391,claude,84,2026-05-12T21:58:47.165000+00:00,6,161,497,82729,167,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
392,claude,84,2026-05-12T21:58:48.781000+00:00,6,2,453,83226,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
393,claude,84,2026-05-12T21:58:48.995000+00:00,6,2,453,83226,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
394,claude,84,2026-05-12T21:58:49.417000+00:00,6,2,453,83226,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
395,claude,84,2026-05-12T21:58:49.563000+00:00,6,288,453,83226,294,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ad3d6e07065e51001.jsonl""}"
396,claude,84,2026-05-12T21:42:40.769000+00:00,3,2,17317,0,5,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
397,claude,84,2026-05-12T21:42:41.027000+00:00,3,98,17317,0,101,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
398,claude,84,2026-05-12T21:42:52.487000+00:00,7,2,150,17317,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
399,claude,84,2026-05-12T21:42:52.586000+00:00,7,2,150,17317,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
400,claude,84,2026-05-12T21:42:54.001000+00:00,6,4,791,17467,10,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
401,claude,84,2026-05-12T21:42:54.428000+00:00,6,4,791,17467,10,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
402,claude,84,2026-05-12T21:42:54.921000+00:00,6,4,791,17467,10,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
403,claude,84,2026-05-12T21:42:55.466000+00:00,6,367,791,17467,373,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
404,claude,84,2026-05-12T21:42:55.532000+00:00,6,367,791,17467,373,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
405,claude,84,2026-05-12T21:42:59.067000+00:00,7,2,2579,18258,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
406,claude,84,2026-05-12T21:42:59.505000+00:00,7,2,2579,18258,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
407,claude,84,2026-05-12T21:43:00.130000+00:00,7,2,2579,18258,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
408,claude,84,2026-05-12T21:43:00.394000+00:00,7,2,2579,18258,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
409,claude,84,2026-05-12T21:43:00.598000+00:00,7,340,2579,18258,347,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
410,claude,84,2026-05-12T21:43:04.771000+00:00,1149,2,1311,20837,1151,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
411,claude,84,2026-05-12T21:43:05.276000+00:00,1149,2,1311,20837,1151,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
412,claude,84,2026-05-12T21:43:05.668000+00:00,1149,2,1311,20837,1151,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
413,claude,84,2026-05-12T21:43:06.126000+00:00,1149,274,1311,20837,1423,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
414,claude,84,2026-05-12T21:43:09.138000+00:00,7,2,4399,22148,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
415,claude,84,2026-05-12T21:43:10.078000+00:00,7,2,4399,22148,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
416,claude,84,2026-05-12T21:43:10.439000+00:00,7,2,4399,22148,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
417,claude,84,2026-05-12T21:43:10.668000+00:00,7,289,4399,22148,296,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
418,claude,84,2026-05-12T21:43:13.804000+00:00,1189,2,803,26547,1191,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
419,claude,84,2026-05-12T21:43:14.701000+00:00,1189,2,803,26547,1191,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
420,claude,84,2026-05-12T21:43:15.040000+00:00,1189,235,803,26547,1424,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
421,claude,84,2026-05-12T21:43:16.520000+00:00,7,2,2446,27350,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
422,claude,84,2026-05-12T21:43:16.975000+00:00,7,2,2446,27350,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
423,claude,84,2026-05-12T21:43:17.255000+00:00,7,208,2446,27350,215,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
424,claude,84,2026-05-12T21:43:26.753000+00:00,7,737,346,29796,744,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a8704a6d8d3fe8d2b.jsonl""}"
425,claude,85,2026-05-12T15:48:38.697000+00:00,3,319,8907,15886,322,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
426,claude,85,2026-05-12T15:48:42.746000+00:00,3,319,8907,15886,322,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
427,claude,86,2026-05-12T14:50:38.211000+00:00,6,143,11596,20670,149,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
428,claude,86,2026-05-12T14:51:18.804000+00:00,6,512,161,32266,518,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
429,claude,86,2026-05-12T14:51:54.903000+00:00,6,359,534,32427,365,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
430,claude,86,2026-05-12T14:51:57.074000+00:00,6,359,534,32427,365,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
431,claude,87,2026-05-11T22:52:50.509000+00:00,3,5,30746,0,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
432,claude,87,2026-05-11T22:52:51.011000+00:00,3,5,30746,0,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
433,claude,87,2026-05-11T22:52:51.472000+00:00,3,5,30746,0,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
434,claude,87,2026-05-11T22:52:51.477000+00:00,3,5,30746,0,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
435,claude,87,2026-05-11T22:52:51.768000+00:00,3,5,30746,0,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
436,claude,87,2026-05-11T22:52:51.856000+00:00,3,5,30746,0,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
437,claude,87,2026-05-11T22:52:51.952000+00:00,3,495,30746,0,498,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
438,claude,87,2026-05-11T22:53:06.934000+00:00,7,2,2318,30746,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
439,claude,87,2026-05-11T22:53:07.617000+00:00,7,175,2318,30746,182,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
440,claude,87,2026-05-11T22:53:07.682000+00:00,7,175,2318,30746,182,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
441,claude,87,2026-05-11T22:53:10.274000+00:00,564,2,966,33064,566,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
442,claude,87,2026-05-11T22:53:10.692000+00:00,564,2,966,33064,566,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
443,claude,87,2026-05-11T22:53:11.113000+00:00,564,2,966,33064,566,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
444,claude,87,2026-05-11T22:53:11.360000+00:00,564,278,966,33064,842,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
445,claude,87,2026-05-11T22:53:15.284000+00:00,7,2,1558,34030,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
446,claude,87,2026-05-11T22:53:16.398000+00:00,7,2,1558,34030,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
447,claude,87,2026-05-11T22:53:16.544000+00:00,7,273,1558,34030,280,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
448,claude,87,2026-05-11T22:53:24.339000+00:00,7,2,1430,35588,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
449,claude,87,2026-05-11T22:53:24.579000+00:00,7,2,1430,35588,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
450,claude,87,2026-05-11T22:53:25.209000+00:00,7,2,1430,35588,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
451,claude,87,2026-05-11T22:53:25.443000+00:00,7,298,1430,35588,305,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
452,claude,87,2026-05-11T22:55:12.892000+00:00,7,2,4781,37018,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
453,claude,87,2026-05-11T22:55:13.769000+00:00,7,2,4781,37018,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
454,claude,87,2026-05-11T22:55:14.020000+00:00,7,228,4781,37018,235,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
455,claude,87,2026-05-11T22:55:16.787000+00:00,1560,2,769,41799,1562,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
456,claude,87,2026-05-11T22:55:17.752000+00:00,1560,2,769,41799,1562,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
457,claude,87,2026-05-11T22:55:17.956000+00:00,1560,235,769,41799,1795,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
458,claude,87,2026-05-11T22:56:38.579000+00:00,7,2,3243,42568,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
459,claude,87,2026-05-11T22:56:39.011000+00:00,7,2,3243,42568,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
460,claude,87,2026-05-11T22:56:39.215000+00:00,7,220,3243,42568,227,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
461,claude,87,2026-05-11T22:56:40.476000+00:00,7,2,1859,45811,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
462,claude,87,2026-05-11T22:56:41.129000+00:00,7,2,1859,45811,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
463,claude,87,2026-05-11T22:56:41.559000+00:00,7,219,1859,45811,226,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
464,claude,87,2026-05-11T22:57:06.912000+00:00,7,2,1020,47670,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
465,claude,87,2026-05-11T22:57:07.359000+00:00,7,2,1020,47670,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
466,claude,87,2026-05-11T22:57:07.475000+00:00,7,187,1020,47670,194,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
467,claude,87,2026-05-11T22:57:09.510000+00:00,4085,2,230,48690,4087,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
468,claude,87,2026-05-11T22:57:10.453000+00:00,4085,210,230,48690,4295,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
469,claude,87,2026-05-11T22:57:10.514000+00:00,4085,210,230,48690,4295,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
470,claude,87,2026-05-11T22:57:14.346000+00:00,37,2,5231,48920,39,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
471,claude,87,2026-05-11T22:57:15.015000+00:00,37,2,5231,48920,39,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
472,claude,87,2026-05-11T22:57:15.229000+00:00,37,199,5231,48920,236,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
473,claude,87,2026-05-11T22:57:32.646000+00:00,7,88,370,54151,95,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
474,claude,87,2026-05-11T22:57:34.209000+00:00,6,2,207,54521,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
475,claude,87,2026-05-11T22:57:34.731000+00:00,6,2,207,54521,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a304a55b99e3cddf9.jsonl""}"
